Distance,Speed,Throttle,Brake,RPM,nGear
1447.263643008246,144.2431135004456,98.74686977292981,False,11249.864670250668,2
1449.4174999999996,147.0,100.0,False,11254.0,2
1455.1938123412156,154.01786057142857,100.0,False,11298.914307657144,2
1462.0174999999997,162.0,100.0,False,11350.0,3
1471.5730555555551,172.0,100.0,False,10930.0,3
1475.9058728515508,173.50000213333334,100.0,False,11161.000328533333,3
1483.3063888888885,176.0,100.0,False,11546.0,4
1483.818602639331,176.6666752,100.0,False,11533.4165056,4
1496.1063888888887,192.0,100.0,False,11244.0,4
1500.9322750527917,194.2250048,100.0,False,10916.3680432,4
1504.8174999999997,196.0,100.0,False,10655.0,4
1512.067152598162,199.7916704,100.0,False,10882.500224,4
1518.3508333333332,203.0,100.0,False,11075.0,5
1523.6010277310443,206.75000533333332,100.0,False,11182.250152533334,5
1532.5508333333332,213.0,100.0,False,11361.0,5
1540.4820467868153,216.57500352,100.0,False,11127.64977024,5
1557.439722222222,224.0,100.0,False,10643.0,6
1560.6450009892324,225.36363985454545,100.0,False,10704.477430109091,6
1568.3543373580465,228.60909614545454,100.0,False,10850.793417890909,6
1586.2841666666661,236.0,100.0,False,11184.0,6
1589.5729824632085,237.00227665454545,100.0,False,11231.107002763636,6
1609.984985728989,243.13863505454546,100.0,False,11519.515847563636,6
1616.228611111111,245.0,100.0,False,11607.0,6
1630.69788818716,247.3863650909091,100.0,False,11045.2496576,6
1643.1817865397002,249.4204538181818,100.0,False,10566.4251712,6
1646.7841666666664,250.0,100.0,False,10430.0,7
1656.058154417347,253.2500032,100.0,False,10524.2500928,7
1669.0618837300556,257.7500032,100.0,False,10654.7500928,7
1672.6841666666662,259.0,100.0,False,10691.0,7
1684.9542885475917,260.8107163428571,100.0,False,10762.221509485715,7
1693.0619444444442,262.0,100.0,False,10809.0,7
1699.6752195713557,263.1250016,100.0,False,10850.9063096,7
1715.9634405601992,265.8750016,100.0,False,10953.343809599999,7
1716.7063888888886,266.0,100.0,False,10958.0,7
1728.6174999999994,268.0,100.0,False,11007.0,7
1735.3293474386664,268.32028493418255,100.0,False,11030.380800195326,7
1749.6144444444442,269.0,100.0,False,11080.0,7
1757.8096459409924,270.3624992,100.0,False,11148.12496,7
1761.6588888888884,271.0,100.0,False,11180.0,7
1776.016524242054,273.0249993142857,100.0,False,11229.274983314286,7
1782.9699999999996,274.0,100.0,False,11253.0,7
1788.2567400590074,274.57499946666667,100.0,False,11285.199970133333,7
1805.18859648601,276.4083328,100.0,False,11387.8666368,7
1810.6699999999996,277.0,100.0,False,11421.0,7
1823.7491530146967,278.4083328,100.0,False,11515.3582976,7
1829.2699999999998,279.0,100.0,False,11555.0,7
1844.0635517072255,280.88999936,100.0,False,10926.10271296,7
1860.714444444444,283.0,100.0,False,10224.0,8
1863.0112242813334,283.3107136,100.0,False,10227.2107072,8
1866.1824794156128,283.73928502857143,100.0,False,10231.63927862857,8
1880.4911420224753,285.6678564571429,100.0,False,10251.567850057143,8
1882.9588888888886,286.0,100.0,False,10255.0,8
1898.8236111111107,287.0,100.0,False,10301.0,8
1899.7022194759243,287.0343752,99.7937488,False,10301.7218792,8
1915.626854029264,287.6562504,96.0624976,False,10314.7812584,8
1924.4236111111109,288.0,94.0,False,10322.0,8
1933.202900857972,287.5416661333333,75.66664533333334,False,10266.541602133333,8
1943.5569444444443,287.0,54.0,True,10201.0,8
1956.1791666666663,284.0,0.0,True,9909.0,8
1958.4780336895028,280.8124864,0.0,True,9753.374336,8
1968.0458333333333,267.0,0.0,True,9079.0,8
1970.0582595135772,261.7437616,0.0,True,8937.9878112,8
1978.623611111111,238.0,0.0,True,8301.0,8
1980.490942338766,234.9999872,0.0,True,8349.0002048,8
1991.0857092406602,217.0999808,0.0,True,8635.4003072,8
1992.8902777777778,214.0,0.0,True,8685.0,8
2001.9569444444442,204.0,0.0,True,9512.0,8
2004.4399768934131,197.05830613333333,0.0,True,9480.1498752,8
2015.298918668629,160.22500906666667,0.0,True,9311.1500416,8
2017.2569444444441,153.0,0.0,True,9278.0,8
2023.623268631784,142.1388807111111,0.0,True,9237.388858311111,8
2030.2569444444441,130.0,0.0,True,9192.0,5
2032.5169626278607,125.9166592,0.0,True,8865.332736,5
2041.1569444444442,109.0,0.0,True,7512.0,3
2041.4511129036691,108.7499968,0.0,True,7486.3121712,3
2045.823611111111,105.0,0.0,True,7101.0,3
2047.7762490127664,103.0312464,0.0,True,6948.5309712,3
2053.5797003496027,96.8437464,0.0,True,6469.3434712,3
2054.3569444444443,96.0,0.0,True,6404.0,3
2058.445833333333,92.0,0.0,True,6181.0,3
2059.164596927202,91.13000192,0.0,True,6131.84510848,3
2063.223611111111,86.0,0.0,True,5842.0,3
2064.7849694690485,83.3749952,0.0,True,5759.7498496,3
2068.3569444444443,77.0,0.0,True,5560.0,3
2068.5593760613037,76.8124976,0.0,True,5539.4580704,3
2071.667583728684,73.8312464,0.0,True,5212.845438933333,3
2076.4743715282098,68.9562512,0.0,True,4678.762631466667,3
2077.423611111111,68.0,0.0,False,4574.0,3
2080.5967015513543,67.14999936,0.0,False,5002.40032256,3
2081.145833333333,67.0,0.0,False,5078.0,3
2084.756944444444,65.0,16.0,False,5146.0,3
2087.2775940879146,67.83489206137297,20.859814962353667,False,5366.311611626699,3
2091.176944444444,72.0,28.0,False,5690.0,3
2091.361491388552,72.12857051428571,28.48213942857143,False,5711.985557942857,3
2095.081373556284,74.69999908571428,38.12499657142857,False,6151.699843657143,3
2097.088055555555,76.0,43.0,False,6374.0,3
2102.7034306804494,86.17777493333334,55.72221866666666,False,6930.597066666667,3
2106.288055555555,92.0,63.0,False,7249.0,3
2110.0868101941005,98.80832995555555,67.29999786666667,False,7691.541447111111,3
2117.3880555555547,111.0,75.0,False,8484.0,3
2119.631695288197,113.46428342857143,76.97142674285715,False,8659.210551771428,3
2126.7991666666658,121.0,83.0,False,9195.0,3
